,PC1,PC2,center 
5780,209894.0,353280.0,center0
5781,209196.0,346569.0,center0
5782,207411.0,351522.0,center0
5783,214862.0,351977.0,center0
5784,204920.0,354377.0,center0
5785,207261.0,355919.0,center0
5786,208614.0,353981.0,center0
5787,206554.0,346114.0,center0
5788,206140.0,344465.0,center0
5789,212237.0,346002.0,center0
5790,209779.0,352258.0,center0
5791,208462.0,348180.0,center0
5792,209188.0,346546.0,center0
5793,209662.0,349374.0,center0
5794,206999.0,349372.0,center0
5795,209332.0,345649.0,center0
5796,207279.0,349806.0,center0
5797,212557.0,346826.0,center0
5798,211547.0,347526.0,center0
5799,208902.0,352731.0,center0
5800,211047.0,348421.0,center0
5801,207307.0,347533.0,center0
5802,208069.0,354526.0,center0
5803,208036.0,353037.0,center0
5804,210655.0,351434.0,center0
5805,210169.0,350998.0,center0
5806,203587.0,346503.0,center0
5807,206900.0,347546.0,center0
5808,208457.0,352317.0,center0
5809,209319.0,350121.0,center0
5810,208376.0,348135.0,center0
5811,212069.0,356722.0,center0
5812,214098.0,348555.0,center0
5813,213185.0,348216.0,center0
5814,211224.0,348566.0,center0
5815,213423.0,342835.0,center0
5816,213740.0,352020.0,center0
5817,211755.0,353502.0,center0
5818,216311.0,352321.0,center0
5819,209200.0,346139.0,center0
5820,211101.0,346195.0,center0
5821,208561.0,352600.0,center0
5822,207990.0,347790.0,center0
5823,206901.0,353322.0,center0
5824,207592.0,346191.0,center0
5825,205941.0,351283.0,center0
5826,209047.0,346873.0,center0
5827,207764.0,348095.0,center0
5828,214924.0,348361.0,center0
5829,211669.0,354107.0,center0
5830,203883.0,351908.0,center0
5831,213696.0,350980.0,center0
5832,208311.0,353882.0,center0
5833,205010.0,346487.0,center0
5834,211680.0,344771.0,center0
5835,213874.0,351760.0,center0
5836,210922.0,350283.0,center0
5837,211277.0,350342.0,center0
5838,207476.0,346835.0,center0
5839,209527.0,352180.0,center0
5840,209689.0,351538.0,center0
5841,209269.0,345766.0,center0
5842,212319.0,350093.0,center0
5843,207556.0,353559.0,center0
5844,208981.0,349607.0,center0
5845,208585.0,356232.0,center0
5846,211312.0,350357.0,center0
5847,213982.0,349623.0,center0
5848,215617.0,346529.0,center0
5849,216614.0,350727.0,center0
5850,206823.0,351562.0,center0
5851,207688.0,355706.0,center0
5852,216141.0,348064.0,center0
5853,211187.0,349457.0,center0
5854,208252.0,350069.0,center0
5855,214431.0,351498.0,center0
5856,205087.0,350862.0,center0
5857,208533.0,354510.0,center0
5858,207035.0,351940.0,center0
5859,213538.0,348592.0,center0
5860,216188.0,358180.0,center0
5861,212346.0,348502.0,center0
5862,214734.0,351810.0,center0
5863,214944.0,355190.0,center0
5864,212203.0,355129.0,center0
5865,208392.0,346665.0,center0
5866,212871.0,349747.0,center0
5867,211044.0,347669.0,center0
5868,206458.0,349207.0,center0
5869,208234.0,349336.0,center0
5870,214730.0,346468.0,center0
5871,206355.0,350828.0,center0
5872,211024.0,351425.0,center0
5873,207592.0,349147.0,center0
5874,211771.0,348774.0,center0
5875,206888.0,348625.0,center0
5876,206026.0,342629.0,center0
5877,210701.0,346378.0,center0
5878,207198.0,346854.0,center0
5879,214140.0,350891.0,center0
5880,211648.0,350867.0,center0
5881,208921.0,348572.0,center0
5882,208904.0,351728.0,center0
5883,203681.0,350162.0,center0
5884,209967.0,352683.0,center0
5885,216906.0,350566.0,center0
5886,210973.0,350395.0,center0
5887,206761.0,351630.0,center0
5888,211058.0,350202.0,center0
5889,212305.0,353597.0,center0
5890,205817.0,347625.0,center0
5891,211666.0,351612.0,center0
5892,214516.0,349980.0,center0
5893,210721.0,351440.0,center0
5894,209050.0,347275.0,center0
5895,206792.0,352191.0,center0
5896,210222.0,342448.0,center0
5897,206803.0,347502.0,center0
5898,208950.0,356705.0,center0
5899,208683.0,355077.0,center0
5900,209850.0,350202.0,center0
5901,211472.0,346972.0,center0
5902,208668.0,348032.0,center0
5903,210220.0,347870.0,center0
5904,204581.0,351223.0,center0
5905,213170.0,355493.0,center0
5906,206865.0,349260.0,center0
5907,209112.0,349745.0,center0
5908,210537.0,349553.0,center0
5909,212830.0,354213.0,center0
5910,207467.0,348867.0,center0
5911,210085.0,351001.0,center0
5912,208141.0,346658.0,center0
5913,206562.0,351972.0,center0
5914,209885.0,346072.0,center0
5915,209461.0,351384.0,center0
5916,209871.0,347038.0,center0
5917,206741.0,359496.0,center0
5918,208373.0,350623.0,center0
5919,211053.0,347551.0,center0
5920,212196.0,349589.0,center0
5921,209145.0,353928.0,center0
5922,216293.0,350679.0,center0
5923,206786.0,344764.0,center0
5924,205761.0,352109.0,center0
5925,215170.0,349892.0,center0
5926,207067.0,346745.0,center0
5927,209402.0,354355.0,center0
5928,206865.0,350306.0,center0
5929,206289.0,346274.0,center0
5930,207554.0,354956.0,center0
5931,209485.0,353443.0,center0
5932,208584.0,345722.0,center0
5933,212742.0,350992.0,center0
5934,208677.0,352325.0,center0
5935,214013.0,348012.0,center0
5936,207399.0,351018.0,center0
5937,205068.0,349126.0,center0
5938,210933.0,349422.0,center0
5939,214175.0,347155.0,center0
5940,209264.0,354161.0,center0
5941,213907.0,351904.0,center0
5942,209230.0,349796.0,center0
5943,207999.0,350430.0,center0
5944,206084.0,354078.0,center0
5945,213386.0,349616.0,center0
5946,205902.0,347418.0,center0
5947,208968.0,351163.0,center0
5948,207536.0,352603.0,center0
5949,207555.0,348547.0,center0
5950,209103.0,345872.0,center0
5951,210453.0,344653.0,center0
5952,210746.0,346512.0,center0
5953,207330.0,354563.0,center0
5954,211078.0,353222.0,center0
5955,211629.0,346480.0,center0
5956,209557.0,349363.0,center0
5957,209281.0,350906.0,center0
5958,206176.0,347536.0,center0
5959,210981.0,351138.0,center0
5960,215206.0,348265.0,center0
5961,212369.0,346737.0,center0
5962,209636.0,346943.0,center0
5963,211823.0,352108.0,center0
5964,210585.0,348700.0,center0
5965,211812.0,348973.0,center0
5966,210390.0,349922.0,center0
5967,210030.0,346933.0,center0
5968,215027.0,348807.0,center0
5969,210390.0,352103.0,center0
5970,212019.0,353328.0,center0
5971,212460.0,350151.0,center0
5972,214196.0,351143.0,center0
5973,209508.0,347514.0,center0
5974,211987.0,348685.0,center0
5975,210207.0,348742.0,center0
5976,208473.0,351495.0,center0
5977,209677.0,349188.0,center0
5978,211911.0,353796.0,center0
5979,207637.0,346549.0,center0
5980,215007.0,351452.0,center0
5981,215957.0,348563.0,center0
5982,207695.0,349853.0,center0
5983,208903.0,350271.0,center0
5984,211460.0,343394.0,center0
5985,211274.0,349473.0,center0
5986,214380.0,348257.0,center0
5987,209774.0,356169.0,center0
5988,215041.0,353796.0,center0
5989,207359.0,349216.0,center0
5990,210254.0,348201.0,center0
5991,211023.0,349419.0,center0
5992,206942.0,350450.0,center0
5993,210187.0,353232.0,center0
5994,209161.0,349632.0,center0
5995,212712.0,352912.0,center0
5996,211726.0,349237.0,center0
5997,215862.0,354220.0,center0
5998,213150.0,348914.0,center0
5999,210325.0,346542.0,center0
6000,451408.0,304435.0,center2
6001,449331.0,302362.0,center2
6002,434794.0,295549.0,center2
6003,434103.0,276164.0,center2
6004,453814.0,287748.0,center2
6005,436957.0,284511.0,center2
6006,441954.0,295230.0,center2
6007,451588.0,275478.0,center2
6008,440330.0,303495.0,center2
6009,430448.0,309617.0,center2
6010,437269.0,285059.0,center2
6011,451578.0,298914.0,center2
6012,432962.0,294831.0,center2
6013,451412.0,295370.0,center2
6014,438419.0,307993.0,center2
6015,430315.0,297650.0,center2
6016,431073.0,294185.0,center2
6017,449095.0,289080.0,center2
6018,443323.0,301083.0,center2
6019,442708.0,302957.0,center2
6020,425177.0,300915.0,center2
6021,451944.0,303651.0,center2
6022,438688.0,307310.0,center2
6023,444161.0,310321.0,center2
6024,453425.0,294242.0,center2
6025,428361.0,300762.0,center2
6026,444286.0,304612.0,center2
6027,426707.0,300399.0,center2
6028,420771.0,303239.0,center2
6029,452900.0,289904.0,center2
6030,440766.0,306249.0,center2
6031,444311.0,295202.0,center2
6032,429948.0,298106.0,center2
6033,443540.0,319516.0,center2
6034,432115.0,299098.0,center2
6035,444838.0,303093.0,center2
6036,431363.0,275182.0,center2
6037,443749.0,308914.0,center2
6038,467224.0,316312.0,center2
6039,448322.0,288526.0,center2
6040,435310.0,297718.0,center2
6041,437649.0,292557.0,center2
6042,424828.0,279786.0,center2
6043,441093.0,286428.0,center2
6044,450577.0,299665.0,center2
6045,451568.0,300326.0,center2
6046,433645.0,306847.0,center2
6047,443676.0,296613.0,center2
6048,443064.0,296700.0,center2
6049,440561.0,315552.0,center2
6050,432945.0,292635.0,center2
6051,432759.0,291845.0,center2
6052,440044.0,305056.0,center2
6053,435813.0,305545.0,center2
6054,435722.0,299619.0,center2
6055,445320.0,300234.0,center2
6056,447144.0,293258.0,center2
6057,439444.0,312236.0,center2
6058,443106.0,302107.0,center2
6059,452482.0,307651.0,center2
6060,434158.0,311158.0,center2
6061,443706.0,307136.0,center2
6062,445008.0,279322.0,center2
6063,437555.0,310760.0,center2
6064,437647.0,294591.0,center2
6065,439804.0,300978.0,center2
6066,432445.0,301628.0,center2
6067,454726.0,283028.0,center2
6068,440051.0,315189.0,center2
6069,432356.0,303017.0,center2
6070,436771.0,306958.0,center2
6071,454578.0,298751.0,center2
6072,422151.0,305040.0,center2
6073,445217.0,299720.0,center2
6074,448515.0,297374.0,center2
6075,447453.0,310713.0,center2
6076,426272.0,299207.0,center2
6077,457920.0,289250.0,center2
6078,436951.0,305651.0,center2
6079,442899.0,292309.0,center2
6080,433808.0,293791.0,center2
6081,439513.0,294491.0,center2
6082,426282.0,311020.0,center2
6083,436347.0,301376.0,center2
6084,431964.0,288819.0,center2
6085,437267.0,296718.0,center2
6086,443401.0,305972.0,center2
6087,440601.0,298220.0,center2
6088,449516.0,295232.0,center2
6089,441073.0,278586.0,center2
6090,412731.0,287774.0,center2
6091,435077.0,299817.0,center2
6092,451179.0,282026.0,center2
6093,450498.0,295321.0,center2
6094,459844.0,295063.0,center2
6095,432581.0,293069.0,center2
6096,453398.0,290719.0,center2
6097,441706.0,308450.0,center2
6098,447070.0,283146.0,center2
6099,443167.0,307288.0,center2
6100,437025.0,406583.0,center7
6101,437285.0,409028.0,center7
6102,446310.0,388359.0,center7
6103,444918.0,394658.0,center7
6104,471224.0,414076.0,center7
6105,426012.0,405917.0,center7
6106,447887.0,420362.0,center7
6107,450954.0,396587.0,center7
6108,446840.0,398303.0,center7
6109,442065.0,397978.0,center7
6110,446232.0,398472.0,center7
6111,412182.0,411246.0,center7
6112,447912.0,410438.0,center7
6113,443752.0,440940.0,center7
6114,449381.0,413551.0,center7
6115,436663.0,378782.0,center7
6116,440638.0,393365.0,center7
6117,439196.0,402696.0,center7
6118,425272.0,392774.0,center7
6119,456244.0,396890.0,center7
6120,419502.0,398891.0,center7
6121,440434.0,395550.0,center7
6122,432510.0,381810.0,center7
6123,447411.0,400313.0,center7
6124,440743.0,390173.0,center7
6125,418281.0,402790.0,center7
6126,453769.0,375038.0,center7
6127,432460.0,401362.0,center7
6128,425564.0,398114.0,center7
6129,432273.0,403563.0,center7
6130,446041.0,394731.0,center7
6131,436472.0,389040.0,center7
6132,412143.0,398087.0,center7
6133,454464.0,402417.0,center7
6134,436629.0,391034.0,center7
6135,449910.0,389150.0,center7
6136,450842.0,395692.0,center7
6137,444614.0,383013.0,center7
6138,440965.0,381719.0,center7
6139,454293.0,381285.0,center7
6140,425649.0,403061.0,center7
6141,433423.0,401663.0,center7
6142,427135.0,400463.0,center7
6143,435285.0,432241.0,center7
6144,425150.0,404357.0,center7
6145,453223.0,406490.0,center7
6146,441708.0,398114.0,center7
6147,445365.0,383826.0,center7
6148,446013.0,413153.0,center7
6149,456858.0,411818.0,center7
6150,433415.0,404454.0,center7
6151,426110.0,379490.0,center7
6152,428834.0,406756.0,center7
6153,445490.0,403420.0,center7
6154,441729.0,421346.0,center7
6155,442797.0,400662.0,center7
6156,442235.0,393106.0,center7
6157,437023.0,390588.0,center7
6158,422795.0,396789.0,center7
6159,441988.0,395642.0,center7
6160,456043.0,410937.0,center7
6161,428154.0,422509.0,center7
6162,450107.0,387839.0,center7
6163,453774.0,398237.0,center7
6164,431592.0,397787.0,center7
6165,439734.0,382128.0,center7
6166,442622.0,401780.0,center7
6167,450995.0,395065.0,center7
6168,450953.0,393997.0,center7
6169,441285.0,411831.0,center7
6170,441361.0,406608.0,center7
6171,434570.0,392674.0,center7
6172,441898.0,408694.0,center7
6173,422319.0,396127.0,center7
6174,445261.0,393861.0,center7
6175,463039.0,400074.0,center7
6176,451260.0,389961.0,center7
6177,425089.0,395800.0,center7
6178,452994.0,394962.0,center7
6179,423359.0,397004.0,center7
6180,452682.0,398918.0,center7
6181,440556.0,419742.0,center7
6182,425084.0,407566.0,center7
6183,429013.0,394981.0,center7
6184,442001.0,409430.0,center7
6185,449611.0,408331.0,center7
6186,432272.0,409459.0,center7
6187,428736.0,400383.0,center7
6188,433333.0,386503.0,center7
6189,447384.0,406279.0,center7
6190,448944.0,403734.0,center7
6191,440782.0,390037.0,center7
6192,454508.0,418867.0,center7
6193,438803.0,396523.0,center7
6194,446259.0,408410.0,center7
6195,430536.0,389744.0,center7
6196,442812.0,414100.0,center7
6197,442343.0,397326.0,center7
6198,435432.0,394646.0,center7
6199,436404.0,408471.0,center7
6200,487658.0,358781.0,center1
6201,507029.0,353531.0,center1
6202,508353.0,350501.0,center1
6203,491213.0,352071.0,center1
6204,514802.0,363319.0,center1
6205,484023.0,352626.0,center1
6206,481628.0,360157.0,center1
6207,477238.0,349535.0,center1
6208,477590.0,328969.0,center1
6209,494217.0,346882.0,center1
6210,485877.0,351288.0,center1
6211,497608.0,343426.0,center1
6212,493057.0,349563.0,center1
6213,483674.0,334895.0,center1
6214,485549.0,343223.0,center1
6215,481435.0,341911.0,center1
6216,492099.0,347739.0,center1
6217,487611.0,354577.0,center1
6218,498273.0,355747.0,center1
6219,459715.0,360163.0,center1
6220,508293.0,360268.0,center1
6221,478759.0,345532.0,center1
6222,498284.0,365430.0,center1
6223,471427.0,350748.0,center1
6224,496603.0,340183.0,center1
6225,477926.0,340449.0,center1
6226,513407.0,340674.0,center1
6227,490364.0,337140.0,center1
6228,490997.0,362968.0,center1
6229,482053.0,347293.0,center1
6230,486179.0,360086.0,center1
6231,490332.0,344869.0,center1
6232,490238.0,364288.0,center1
6233,488266.0,353455.0,center1
6234,476665.0,340422.0,center1
6235,478297.0,357861.0,center1
6236,494321.0,356081.0,center1
6237,494280.0,334449.0,center1
6238,481567.0,335959.0,center1
6239,507296.0,351560.0,center1
6240,490243.0,342981.0,center1
6241,504636.0,344942.0,center1
6242,483030.0,357571.0,center1
6243,506024.0,353145.0,center1
6244,492576.0,360553.0,center1
6245,496542.0,353023.0,center1
6246,477243.0,364459.0,center1
6247,490845.0,346487.0,center1
6248,508804.0,351601.0,center1
6249,490240.0,349365.0,center1
6250,490818.0,351336.0,center1
6251,499413.0,339178.0,center1
6252,497048.0,357025.0,center1
6253,489126.0,343604.0,center1
6254,492993.0,339914.0,center1
6255,497397.0,375702.0,center1
6256,490062.0,339636.0,center1
6257,479795.0,326937.0,center1
6258,501393.0,347197.0,center1
6259,492276.0,341239.0,center1
6260,490692.0,368092.0,center1
6261,501372.0,355195.0,center1
6262,472141.0,352581.0,center1
6263,502093.0,346074.0,center1
6264,491708.0,349434.0,center1
6265,495052.0,331958.0,center1
6266,499546.0,343520.0,center1
6267,474062.0,360848.0,center1
6268,509272.0,338191.0,center1
6269,488654.0,342212.0,center1
